node_id,betweenness_centrality,in_degree,out_degree,clustering_coefficient,delayed_trips,avg_delay_factor,node_name,sla_breach_score,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15
IND250611AAA,0.0008103828247004,1,1,0.0,22.0,1.949404761904762,Baraut_SrnprHwy_D (Uttar Pradesh),0.0178284221434096,-0.001633901475070256,-0.002201564827647686,0.0014748078637695197,-0.0021592702293542214,-0.0010393942060210918,0.001169326187897774,0.0005908324820180444,0.002183509811772007,0.0010899756375819328,0.00020037299858049546,0.0004150750573784803,-0.0010942842252758397,-0.0024893773666550376,-0.0008417622533757411,-0.0044363136021366885,-0.0030065671071039107
IND247776AAA,0.000808193586993,1,1,0.0,10.0,1.805555555555556,Shamli_KarnalRd_D (Uttar Pradesh),0.00808193586993,-0.0016339014750702543,-0.0022015648276476774,0.0014748078637695271,-0.002159270229354201,-0.0010393942060211005,0.0011693261878977684,0.0005908324820180466,0.0021835098117719974,0.001089975637581936,0.00020037299858051787,0.00041507505737852694,-0.0010942842252758373,-0.0025014619388828165,-0.0008479201937977931,-0.004470912221284439,-0.003033126160726304
IND251309AAB,0.0008060043492855,1,1,0.0,30.0,1.811965811965812,Budhana_Busstand_D (Uttar Pradesh),0.0241801304785673,-0.0016339014750702582,-0.002201564827647689,0.0014748078637695182,-0.002159270229354207,-0.0010393942060210942,0.0011693261878977664,0.0005908324820180402,0.002183509811772005,0.0010899756375819271,0.0002003729985805044,0.0004150750573784915,-0.0010942842252758488,-0.002493399592887568,-0.0008438136452410145,-0.004447841391890283,-0.003015419454388444
IND400701AAA,0.0008111125706029,1,2,0.3333333333333333,51.0,2.422222222222222,Mumbai_Ghansoli_DC (Maharashtra),0.0413667411007487,-0.001633901475070138,-0.002201564827647919,0.001474807863769246,-0.0021592702293547553,-0.0010393942060210328,0.0011693261878977547,0.0005908324820179536,0.002183509811771917,0.0010899756375816298,0.0002003729985797284,0.0004150750573754577,-0.0010942842252772028,-0.0012562359939550477,0.0014043632804457197,-0.0009776719323480755,-0.004171970488308423
IND431136AAC,0.0056423953179502,5,5,0.0476190476190476,334.0,2.0909994553376907,Aurangabad_Central_H_1 (Maharashtra),1.884560036195397,-0.0016339014750703389,-0.0022015648276475946,0.0014748078637691095,-0.002159270229354987,-0.0010393942060209862,0.0011693261878978451,0.0005908324820178952,0.00218350981177201,0.0010899756375813148,0.00020037299857942928,0.00041507505737564264,-0.0010942842252766006,-0.000282082922990883,0.0034864995119238715,-0.0005499618132849435,-0.004505414365300141
IND147105AAA,0.0,2,2,1.0,30.0,1.830938988547684,Patran_MheshNGR_D (Punjab),0.0,-0.001633901475070362,-0.0022015648276482304,0.001474807863769111,-0.0021592702293549587,-0.0010393942060209472,0.0011693261878978002,0.0005908324820180795,0.002183509811772058,0.0010899756375821854,0.00020037299858034467,0.0004150750573763861,-0.0010942842252764657,-0.001807390838112532,0.000472943905649878,-0.0035765711769185217,-0.0034799839593484517
IND390020AAA,0.0012135674358188,3,3,0.1666666666666666,33.0,2.870305735930736,Vadodara (Gujarat),0.0400477253820219,-0.0016339014750701001,-0.0022015648276484515,0.0014748078637694397,-0.0021592702293547583,-0.0010393942060212943,0.001169326187897616,0.0005908324820178991,0.002183509811771981,0.0010899756375812824,0.00020037299858015895,0.0004150750573761646,-0.0010942842252771542,-0.0014851686959080868,0.0009225567883376495,-0.002570425445956981,-0.0032230295712365347
IND583101AAA,0.0040340353488915,3,2,0.1111111111111111,84.0,2.222519310754605,Bellary_Dc (Karnataka),0.3388589693068873,-0.0016339014750705236,-0.00220156482764793,0.0014748078637691628,-0.0021592702293548563,-0.0010393942060208804,0.001169326187897873,0.0005908324820181805,0.0021835098117721262,0.0010899756375809544,0.00020037299857928313,0.00041507505737578294,-0.0010942842252766342,0.002051156060500437,0.00560260875770437,0.0012034925731536177,-0.0024778916883484037
IND577535AAC,0.0024121750806369,1,1,0.0,30.0,1.4852941176470589,Molakalmuru_KnsgraRD_D (Karnataka),0.0723652524191076,-0.0016339014750704943,-0.002201564827647944,0.0014748078637691535,-0.00215927022935484,-0.001039394206020883,0.0011693261878978568,0.0005908324820181934,0.0021835098117721163,0.0010899756375810264,0.00020037299857926974,0.000415075057375777,-0.0010942842252766776,0.0020207269490875447,0.005475646563881969,0.0011743399510216255,-0.0024095151524277485
IND577522AAA,0.0024099858429294,1,1,0.0,80.0,1.375,Challakere_Shivangr_D (Karnataka),0.1927988674343593,-0.0016339014750704334,-0.0022015648276479736,0.0014748078637691613,-0.002159270229354805,-0.001039394206020887,0.001169326187897837,0.0005908324820182006,0.0021835098117720816,0.001089975637581115,0.0002003729985792639,0.0004150750573757449,-0.0010942842252767728,0.001964778833695095,0.005244039171052196,0.0011212410860071342,-0.00228538395381874
IND400102AAC,0.000405738721777,1,2,0.0,92.0,2.716268453768454,Mumbai_Jogshwri_I (Maharashtra),0.0373279624034911,-0.0016339014750702382,-0.00220156482764796,0.0014748078637692827,-0.002159270229354733,-0.0010393942060211165,0.001169326187897771,0.0005908324820179666,0.0021835098117719866,0.0010899756375816715,0.00020037299857976555,0.00041507505737563375,-0.0010942842252773108,-0.0012439892946782757,0.0012015814692612767,-0.0009221194376605832,-0.0037885711199513094
IND632402AAA,0.0004053738488258,1,1,0.0,22.0,1.46,Ranipet_MBTRd_DC (Tamil Nadu),0.0089182246741684,-0.001633901475070198,-0.0022015648276486116,0.0014748078637694135,-0.00215927022935422,-0.0010393942060209836,0.0011693261878976922,0.0005908324820181743,0.0021835098117719376,0.001089975637581004,0.00020037299857916625,0.00041507505737583536,-0.0010942842252771687,0.0010480380546930611,0.005306385115000166,0.0008906893751234659,-0.0031306013161198076
IND631102AAA,0.0004031846111184,1,1,0.0,36.0,1.660919540229885,Sholinghur_ArkonmRD_D (Tamil Nadu),0.0145146460002627,-0.001633901475070172,-0.0022015648276487447,0.0014748078637695234,-0.0021592702293540783,-0.0010393942060209938,0.0011693261878977254,0.0005908324820181537,0.0021835098117719185,0.0010899756375809025,0.00020037299857916146,0.0004150750573759225,-0.0010942842252772802,0.0006889059509154804,0.004993095159404369,0.0006623932060380529,-0.003499867689718273
IND723131AAA,0.0008103828247004,1,1,0.5,12.0,1.333165322580645,Manbazar_Central_DPP_1 (West Bengal),0.0097245938964052,-0.0016339014750701357,-0.002201564827648096,0.0014748078637693346,-0.0021592702293547063,-0.001039394206021103,0.001169326187897769,0.0005908324820180894,0.002183509811771925,0.0010899756375840196,0.00020037299857911034,0.00041507505737857416,-0.0010942842252714394,-0.003080417473353246,-0.007096690181904602,0.010829795487458029,-0.0018068927061216738
IND722140AAA,0.000808193586993,1,2,0.3333333333333333,1.0,19.13043478260869,Khatra_KoralDPP_D (West Bengal),0.000808193586993,-0.0016339014750701326,-0.0022015648276480933,0.0014748078637693387,-0.002159270229354711,-0.0010393942060211013,0.0011693261878977677,0.0005908324820181034,0.002183509811771927,0.0010899756375840214,0.00020037299857911565,0.0004150750573785546,-0.00109428422527147,-0.0030740329580642672,-0.007074561086516375,0.010793805804387125,-0.0018000960608521408
IND722151AAA,0.0,1,1,0.5,10.0,14.207738095238096,Simlapal_Central_D_1 (West Bengal),0.0,-0.0016339014750701305,-0.002201564827648093,0.001474807863769336,-0.0021592702293547115,-0.0010393942060211003,0.0011693261878977675,0.0005908324820181004,0.0021835098117719298,0.0010899756375839882,0.00020037299857911709,0.0004150750573785564,-0.0010942842252714806,-0.0030730247236234382,-0.007071063809406715,0.0107881171480863,-0.0017990214135995368
IND507111AAA,0.0,0,2,0.5,38.0,1.8333333333333333,Bhadrachalam_ITDARd_D (Telangana),0.0,-0.0016339014750701483,-0.0022015648276481705,0.0014748078637693547,-0.002159270229354479,-0.001039394206021021,0.0011693261878977898,0.0005908324820178597,0.0021835098117719116,0.0010899756375809958,0.00020037299857960294,0.00041507505737573805,-0.0010942842252773231,-0.0006350070147057098,0.003289388418970685,-0.00028058456364325567,-0.004713572376938551
IND507117AAB,0.0004050089758746,2,1,0.3333333333333333,72.0,1.486842105263158,Manuguru_AskNagar_D (Telangana),0.0291606462629712,-0.001633901475070148,-0.002201564827648172,0.0014748078637693493,-0.0021592702293544938,-0.0010393942060210218,0.00116932618789779,0.0005908324820178612,0.00218350981177191,0.001089975637580997,0.00020037299857959912,0.00041507505737574114,-0.0010942842252773207,-0.0006331780361201759,0.003275149511089366,-0.000279290411027098,-0.004688975243133332
IND641008AAA,6.20284017105244e-06,1,2,0.5,0.0,0.0,Cjb_Kovaipudur_Dc (Tamil Nadu),0.0,0.020794586572540477,-0.005910785269691712,-0.00436599594692862,0.0173624933217552,0.026387289057818165,-0.019847780345015626,-0.03325808741174523,0.023497990580928982,9.395019813817506e-05,-0.03651570701036924,0.022681864017263038,-0.02538948842808578,-9.054634892889441e-16,-2.597008869811979e-15,3.5513155983282707e-15,-5.563144631863991e-15
IND641011AAA,2.736547134287841e-06,1,1,0.5,31.0,1.96875,Cjb_West_Dc (Tamil Nadu),8.483296116292307e-05,0.02079458657254047,-0.005910785269691734,-0.004365995946928616,0.01736249332175516,0.026387289057818154,-0.01984778034501559,-0.03325808741174533,0.023497990580928937,9.395019813817207e-05,-0.03651570701036942,0.0226818640172631,-0.025389488428085805,-9.280118577668556e-16,-2.5850548529187715e-15,3.5445429329680356e-15,-5.560994023723185e-15
