node_id,betweenness_centrality,in_degree,out_degree,clustering_coefficient,delayed_trips,avg_delay_factor,node_name,sla_breach_score
IND689645AAA,0.0,1,1,0.5,16.0,1.234615384615385,Pthnmthitt_Klskhrpt_D (Kerala),0.0
IND691551AAA,0.001220500021892377,2,1,0.16666666666666666,74.0,1.8916666666666666,Adoor_Town_D (Kerala),0.0903170016200359
IND273304AAA,0.00040829283243574597,2,1,0.0,100.0,2.2476190476190476,Nichlaul_Wardno13_D (Uttar Pradesh),0.0408292832435746
IND518422AAB,0.000808193586993009,1,1,0.0,28.0,2.0454780361757106,Atmakur_IndraNgr_D (Andhra Pradesh),0.02262942043580425
IND518102AAA,0.0008060043492855788,1,1,0.0,77.0,1.875,Srisailam_Sishumdr_D (Andhra Pradesh),0.062062334894989565
IND144001AAC,0.0,0,2,1.0,294.0,1.8967334626158157,Jalandhar_Sodal Road (Punjab),0.0
IND160102AAC,0.0,1,1,0.0,112.0,1.7373015873015873,Chandigarh_Raiprvlg_L (Chandigarh),0.0
IND389001AAA,0.0008122071894566313,1,1,0.0,63.0,1.5555555555555556,Godhra_DC (Gujarat),0.05116905293576777
IND389151AAA,0.000406468467679554,1,1,0.0,22.0,2.878571428571429,Dahod_DC (Gujarat),0.008942306288950187
IND631501AAA,0.0004053738488258389,1,2,0.5,34.0,2.742063492063492,Kanchipuram_DC (Tamil Nadu),0.013782710860078522
IND631003AAA,0.0,1,1,1.0,37.0,1.9285714285714288,Arakkonam_HousngBd_D (Tamil Nadu),0.0
IND382421AAA,0.0,1,2,0.6666666666666666,87.0,1.7892992424242424,Gandhinagar_DC (Gujarat),0.0
IND560058AAD,0.0,3,1,0.9,70.0,5.483170426065163,Bengaluru_Peenya_L (Karnataka),0.0
IND441206AAB,0.0,0,2,1.0,50.0,2.129370629370629,Brahmapuri_DhnliRth_D (Maharashtra),0.0
IND441603AAA,0.0,2,1,0.5,3.0,1.875,Chamorshi_Central_DPP_1 (Maharashtra),0.0
IND403726AAA,0.007798372946255938,4,6,0.06818181818181818,333.0,1.7797419849447744,Goa_Hub (Goa),2.596858191103227
IND403702AAA,0.0012562215090784518,1,2,0.3333333333333333,99.0,1.655252100840336,Canacona_CharRsta_D (Goa),0.12436592939876673
IND600044AAD,0.003630485864821869,5,5,0.15853658536585366,134.0,2.217348700682034,Chennai_Chrompet_DPC (Tamil Nadu),0.4864851058861305
IND605010AAB,0.007241268590276866,2,3,0.0,30.0,1.7400853666733886,Pondicherry_Vasanthm_I (Pondicherry),0.21723805770830598
IND603102AAA,0.0004031846111184086,1,1,0.0,35.0,1.88,Kalpakkam_Sadras_D (Tamil Nadu),0.0141114613891443
IND400701AAB,0.0,2,1,1.0,51.0,2.2231570512820515,Mumbai_Pawane_L (Maharashtra),0.0
IND515801AAA,0.0012128376899163712,2,2,0.25,76.0,1.6073047820359647,Guntakal_Verpatem_D (Andhra Pradesh),0.09217566443364421
IND515865AAB,0.0,1,1,0.5,36.0,1.8014102564102563,Rayadurgam_RailGate_D (Andhra Pradesh),0.0
IND515761AAA,0.0012084592145015106,2,1,0.3333333333333333,57.0,1.7717171717171716,Kalyandurg_Shankrpa_D (Andhra Pradesh),0.0688821752265861
IND517644AAA,3.283856561145409e-06,1,1,0.0,30.0,2.162280701754386,Sriklahsti_SDKNgr_D (Andhra Pradesh),9.851569683436228e-05
IND524132AAA,3.283856561145409e-06,1,1,0.0,28.0,1.5833333333333333,Venktagiri_TirupthiRd_D (Andhra Pradesh),9.194798371207146e-05
IND524101AAB,3.283856561145409e-06,1,1,0.0,64.0,1.9523809523809523,Gudur_Bngisheb_D (Andhra Pradesh),0.0002101668199133062
IND505001AAB,0.01163561597851628,11,8,0.08734939759036145,93.0,1.8803044930702695,Karimnagar_KamnHbRD_I (Telangana),1.082112286002014
IND688524AAA,0.0,0,1,0.0,21.0,2.2337092731829573,Cherthala_Mulapali_D (Kerala),0.0
IND700065AAA,0.0,2,2,1.0,48.0,2.7685821123321124,CCU_Beliaghata_DPC (West Bengal),0.0
IND364290AAA,0.0,1,1,0.0,2.0,2.226315789473684,Bhavnagar_Mahuva_DC (Gujarat),0.0
IND302004AAA,6.20284017105244e-06,1,2,0.0,17.0,1.7964285714285713,Jaipur_NgrNigam_DC (Rajasthan),0.00010544828290789149
IND312001AAA,0.002422391523271597,2,2,0.08333333333333333,51.0,1.59375,Chittaurgarh_DC (Rajasthan),0.12354196768685144
IND313324AAA,0.002010085088372229,1,1,0.5,41.0,1.7058823529411764,Rajsamand_kankroli_D (Rajasthan),0.08241348862326138
IND382715AAA,0.0,1,1,1.0,52.0,1.8377192982456136,Kadi_KaranNGR_D (Gujarat),0.0
IND521225AAB,0.012210739583572251,8,8,0.06837606837606838,309.0,1.713301959102064,Vijayawada_Rynapadu_H (Andhra Pradesh),3.7731185313238256
IND181201AAB,0.0,1,1,0.0,24.0,3.155844155844156,Akhnoor_ThthiCwk_D (Jammu & Kashmir),0.0
IND602001AAB,0.0,0,1,0.0,22.0,2.210526315789474,Kumbakonam_Mettu_DC (Tamil Nadu),0.0
IND609001AAA,7.297459024767576e-07,1,1,0.0,36.0,1.9821428571428568,Mylduthuri_Thiruviz_D (Tamil Nadu),2.6270852489163273e-05
IND614018AAA,7.297459024767576e-07,1,1,0.0,30.0,1.7490196078431373,Mannargudi_Vadasari_D (Tamil Nadu),2.1892377074302727e-05
IND581119AAB,0.0,1,1,1.0,54.0,1.5127525252525253,Ukkadagatri_Tuminkte_D (Karnataka),0.0
IND201301AAL,0.0004101171971919378,2,2,0.0,34.0,1.515521978021978,Dadri_ICDCant_D (Uttar Pradesh),0.013943984704525885
IND121002AAB,0.0,1,1,0.0,163.0,1.5742997198879551,Faridabad_Mthurard_L (Haryana),0.0
IND110064AAA,0.0008114774435541545,2,3,0.1111111111111111,235.0,1.893482905982906,Delhi_Mayapuri_PC (Delhi),0.1906971992352263
IND713148AAA,0.0012150269276238015,1,1,0.0,34.0,3.0064102564102564,Panagarh_Central_D_1 (West Bengal),0.04131091553920925
IND731204AAB,0.0,1,1,0.5,13.0,2.4285714285714284,Bolpur_WebelDPP_D (West Bengal),0.0
IND731301AAA,0.0012084592145015106,2,1,0.16666666666666666,55.0,1.8651515151515152,Nanoor_Central_DPP_1 (West Bengal),0.06646525679758308
IND110052AAA,0.0,1,1,0.0,70.0,1.6616161616161615,Delhi_Wazirpur_L (Delhi),0.0
IND534001AAA,0.00040263730169155093,1,2,0.3333333333333333,17.0,1.7342261904761904,Eluru_Agraharm_DC (Andhra Pradesh),0.006844834128756366
IND521333AAA,0.00040263730169155093,2,1,0.3333333333333333,49.0,2.375,Kaikaluru_Atapaka_D (Andhra Pradesh),0.019729227782885994
IND515004AAA,0.012882386852897821,6,6,0.109375,398.0,1.787405669504644,Anantapur_KamaStrt_I (Andhra Pradesh),5.127189967453333
IND515671AAA,0.0028277653720974356,1,2,0.16666666666666666,29.0,1.5555555555555556,Dharmavram_SaiNgr_D (Andhra Pradesh),0.08200519579082563
IND515591AAA,0.0028168191835602845,2,1,0.16666666666666666,30.0,1.6125,Kadiri_GVManu_D (Andhra Pradesh),0.08450457550680854
IND516269AAA,0.0028146299458528543,1,1,0.0,59.0,1.5,Rayachoti_Madnpali_D (Andhra Pradesh),0.1660631668053184
IND516390AAA,0.002812440708145424,1,1,0.0,60.0,1.7416666666666667,Pulivendula_RTCStand_D (Andhra Pradesh),0.16874644248872545
IND282002AAD,0.004668943013233819,6,5,0.18867924528301888,108.0,1.9133215540336284,Unknown_Source,0.5042458454292524
IND444203AAA,0.0016105492067662042,2,1,0.3333333333333333,10.0,2.369281045751634,Shegaon_SChwkDPP_D (Maharashtra),0.01610549206766204
IND303901AAA,0.0,1,1,0.5,18.0,1.3666666666666667,Chaksu_TonkRoad_D (Rajasthan),0.0
IND721212AAA,0.0,0,1,0.0,79.0,2.0,Ghatal_KrshDPP_D (West Bengal),0.0
IND560043AAC,0.0008089233328954858,4,3,0.42105263157894735,163.0,1.725939363599691,HBR Layout PC (Karnataka),0.13185450326196418
IND841424AAA,0.0,0,2,0.5,33.0,2.370512820512821,Chhapra_Prbhunth_D (Bihar),0.0
IND841226AAB,7.297459024767576e-07,2,1,0.16666666666666666,4.0,3.8639705882352944,Siwan_HnmntNgr_D (Bihar),2.9189836099070305e-06
IND244301AAA,0.0012150269276238015,1,1,0.5,22.0,1.6947637292464879,Sambhal_Khwssrai_D (Uttar Pradesh),0.026730592407723634
IND243301AAB,0.0004053738488258389,1,2,0.16666666666666666,33.0,1.5432018961430725,Aonla_KdidmCLY_D (Uttar Pradesh),0.013377337011252682
IND263002AAA,0.0,1,1,0.5,26.0,1.5164141414141414,Nainital_Sookhtal_D (Uttarakhand),0.0
IND263645AAA,0.0012128376899163712,3,2,0.3333333333333333,22.0,2.0177393684746625,Ranikhet_Subhash_D (Uttarakhand),0.026682429178160168
IND263601AAA,0.00040263730169155104,1,3,0.5,36.0,1.6547017797017798,Almora_SuzkiSrv_D (Uttarakhand),0.014494942860895837
IND621211AAA,0.0,0,1,0.0,22.0,1.4285714285714286,Musiri_ThryrRD_D (Tamil Nadu),0.0
IND621010AAA,2.189237707430273e-06,1,1,0.0,32.0,1.4691666666666667,Thuraiyur_Mthrapuri_D (Tamil Nadu),7.005560663776874e-05
IND621212AAA,4.013602463622167e-06,2,1,0.16666666666666666,32.0,1.619047619047619,Perambalur_goplpurm_D (Tamil Nadu),0.00012843527883590934
IND621704AAA,4.378475414860546e-06,1,1,0.5,0.0,0.0,Ariyalur_Kmrajngr_D (Tamil Nadu),0.0
IND608301AAA,3.648729512383788e-06,1,1,0.0,96.0,1.8441295546558705,Lalpet_PriyrNGR_D (Tamil Nadu),0.00035027803318884364
IND743235AAA,0.0004053738488258389,1,1,0.5,6.0,2.0722222222222224,Bongaon_SukntDPP_D (West Bengal),0.002432243092955033
IND743270AAA,0.0004031846111184086,1,1,0.5,5.0,15.35135135135135,Helencha_ColnyDPP_D (West Bengal),0.002015923055592043
IND244235AAA,0.0071847132828349175,1,1,0.0,80.0,1.3944444444444444,Gajraula_JawaharN_D (Uttar Pradesh),0.5747770626267934
IND244221AAA,0.007549221361122058,1,1,0.0,125.0,1.5,Amroha_SamitiRd_D (Uttar Pradesh),0.9436526701402572
IND462042AAA,0.0,1,1,0.0,34.0,4.612121212121211,Bhopal_Kolar Mandakni (Madhya Pradesh),0.0
IND641001AAA,2.736547134287841e-06,2,1,0.5,10.0,1.7638888888888888,Coimbatore_Ukkadam_D (Tamil Nadu),2.736547134287841e-05
IND530012AAC,0.0,0,2,1.0,55.0,1.875,Vizag_Gajuwaka_L (Andhra Pradesh),0.0
IND741201AAC,0.00040391435702088536,1,1,0.0,4.0,15.271929824561404,Ranaghat_ArickDPP_D (West Bengal),0.0016156574280835414
IND581303AAA,0.00020250448793730024,1,2,0.3333333333333333,32.0,1.4937477776460828,Karwar_Central_D_1 (Karnataka),0.0064801436139936075
IND581400AAB,0.00020250448793730024,2,1,0.3333333333333333,32.0,1.5847457627118644,Mallapur_ShtDRDPP_D (Karnataka),0.0064801436139936075
IND581325AAA,0.0008060043492855788,2,1,0.16666666666666666,42.0,1.7604166666666665,Dandeli_RKComplx_D (Karnataka),0.03385218266999431
IND574227AAA,0.0004053738488258389,1,1,0.0,19.0,1.8888888888888888,Moodbidri_MrdiVlge_D (Karnataka),0.007702103127690939
IND574104AAA,0.0004031846111184086,1,1,0.0,52.0,1.9334795321637426,Karkala_MarketRd_D (Karnataka),0.02096559977815725
IND574216AAA,0.0012080943415502723,2,2,0.16666666666666666,40.0,2.4007936507936507,Dhrmsthala_Beltngdi_D (Karnataka),0.04832377366201089
IND700136AAB,0.0,1,1,1.0,3.0,4.428571428571429,CCU_Hub (West Bengal),0.0
IND635601AAB,0.0004053738488258389,1,2,0.5,52.0,2.787878787878788,Tiruppattur_KoilStrt_D (Tamil Nadu),0.021079440138943622
IND635207AAA,0.0,1,1,1.0,7.0,3.0,Uthangarai_RgstrOFC_D (Tamil Nadu),0.0
IND673573AAA,0.0,0,1,0.0,24.0,1.678235294117647,Thamarassery_Chungam_D (Kerala),0.0
IND673592AAA,0.0012128376899163712,2,3,0.1111111111111111,145.0,1.987100737100737,SultnBthry_Kollgpra_D (Kerala),0.17586146503787384
IND736135AAA,1.4594918049535152e-06,1,2,0.0,16.0,2.279096790890269,Dinhata_WrdN4DPP_D (West Bengal),2.3351868879256244e-05
IND210501AAB,0.0,0,1,0.0,141.0,2.4,Bewar_BndhuTRH_D (Uttar Pradesh),0.0
IND396232AAA,0.0,1,1,0.0,30.0,3.3902777777777775,Silvassa_Samrvrni_D (Dadra and Nagar Haveli),0.0
IND562125AAA,3.648729512383788e-07,1,1,0.0,1.0,7.125,Bengaluru_Sarjapur_D (Karnataka),3.648729512383788e-07
IND416510AAA,0.0012135674358188478,2,2,0.0,80.0,2.009495962127541,Sawantwadi_LaxmiNgr_D (Maharashtra),0.09708539486550782
IND201204AAA,0.0,1,1,1.0,6.0,1.6428571428571428,Modinagar_SikriKla_DC (Uttar Pradesh),0.0
IND251201AAA,0.00040391435702088536,1,2,0.3333333333333333,6.0,2.190351877851878,Khatauli_TilakNgr_D (Uttar Pradesh),0.0024234861421253123
IND454001AAA,0.0,0,1,0.0,0.0,0.0,Dhar_Trimurti_D (Madhya Pradesh),0.0
IND457001AAA,0.0004042792299721237,1,2,0.16666666666666666,36.0,1.6249970291146765,Ratlam_Khjurwli_DC (Madhya Pradesh),0.014554052278996454
IND457226AAA,0.0,1,1,0.5,208.0,1.5415470472820068,Jaora_RtlamNka_D (Madhya Pradesh),0.0
IND785690AAB,0.0,1,1,0.0,70.0,3.380952380952381,Sonari_Central_DPP_1 (Assam),0.0
IND575004AAB,0.013574030906554244,6,7,0.038461538461538464,86.0,2.102425196635723,Mangalore_Kuntikna_H (Karnataka),1.167366657963665
IND208012AAA,0.0,1,1,0.0,33.0,35.0,Kanpur_Central_D_7 (Uttar Pradesh),0.0
IND788026AAC,0.004841499189982048,4,4,0.09259259259259259,173.0,3.0142114920104053,Silchar_Sirikona_H (Assam),0.8375793598668944
IND388320AAA,0.0032485855091923662,4,4,0.09615384615384616,45.0,2.7705513784461155,Anand_Vaghasi_IP (Gujarat),0.14618634791365648
IND671323AAD,0.00040610359472831564,1,1,0.0,2.0,2.1607142857142856,Manjeshwar_Central_D_1 (Kerala),0.0008122071894566313
IND671315AAA,0.0,0,1,0.0,2.0,8.01923076923077,Kanhangad_Arangadi_D (Kerala),0.0
IND695012AAA,0.004077820103040122,5,2,0.0,27.0,1.40219968447149,Trivandrum_Mnanthla_H (Kerala),0.11010114278208329
IND735224AAA,0.0,0,1,0.0,24.0,1.3333333333333333,Mainaguri_MilpaDPP_D (West Bengal),0.0
IND736146AAA,1.0946188537151365e-06,1,1,0.0,16.0,1.6048632218844985,Mathabhang_Pshimpra_D (West Bengal),1.7513901659442185e-05
IND202001AAB,0.0031639315095245697,4,4,0.17307692307692307,93.0,2.342495028434421,Aligarh_KhirByps_I (Uttar Pradesh),0.294245630385785
IND344001AAA,0.0008103828247004393,1,3,0.3333333333333333,57.0,1.2335526315789473,Barmer_Nehru3PL_D (Rajasthan),0.046191821007925044
IND345001AAA,0.0,1,2,0.5,27.0,1.2426470588235294,Jaisalmer_Gopa3PL_D (Rajasthan),0.0
IND801103AAA,0.0,0,1,0.0,11.0,2.6666666666666665,Bihta_ShivNgar_D (Bihar),0.0
IND802301AAA,3.648729512383788e-07,1,1,0.0,20.0,1.9706349206349203,Arrah_Katira_D (Bihar),7.297459024767576e-06
IND458664AAA,0.000808193586993009,1,1,0.0,14.0,2.444117647058824,Neemuch_KarjuDPP_D (Madhya Pradesh),0.011314710217902126
IND312403AAA,0.0008060043492855788,1,1,0.0,27.0,1.4545454545454546,BariSadri_BhmprDPP_D (Rajasthan),0.021762117430710628
IND814112AAA,0.0007422123949773901,3,2,0.3,27.0,2.3375042999656,Deoghar_Barmasia_D (Jharkhand),0.020039734664389533
IND814133AAB,0.0005050753827517258,3,1,0.25,35.0,1.5454171562867214,Godda_Central_D_2 (Jharkhand),0.017677638396310404
IND816109AAA,0.0012088240874527493,2,1,0.0,91.0,1.2789482039187225,Sahebganj_BaraLoha_D (Jharkhand),0.11000299195820018
IND384355AAB,0.0,1,2,0.5,36.0,1.7215752242926154,Vadnagar_BsstdDPP_D (Gujarat),0.0
IND385001AAA,0.0004053738488258389,2,1,0.5,19.0,1.5625,Palanpur_DC (Gujarat),0.007702103127690939
IND385535AAA,0.0004031846111184086,1,1,0.5,67.0,1.5909090909090908,Deesa_HawaiPlr_DC (Gujarat),0.027013368944933377
IND680012AAA,0.0012150269276238015,1,1,0.0,55.0,1.3708333333333331,Arimbur_Veluthur_D (Kerala),0.06682648101930908
IND679303AAA,0.0012128376899163712,1,1,0.0,28.0,2.600446428571429,Sankaramangalam_Central_D_1 (Kerala),0.03395945531765839
IND679531AAA,0.0012106484522089408,1,1,0.0,30.0,1.4305555555555556,Shoranur_KdrShrRd_D (Kerala),0.03631945356626822
IND680587AAA,0.0012084592145015106,1,2,0.3333333333333333,68.0,1.8380604070259243,Pazhayannur_AlathurRD_D (Kerala),0.08217522658610271
IND610001AAA,0.003624647897602055,2,2,0.08333333333333333,111.0,1.8338383838383836,Thiruvarur_Bypasrd_D (Tamil Nadu),0.4023359166338281
IND614715AAA,0.0004053738488258389,1,1,0.5,51.0,2.0202991452991457,Thirthurpondi_Madaprum_D (Tamil Nadu),0.020674066290117782
IND614809AAA,0.0004031846111184086,1,1,0.5,82.0,1.5431818181818182,Pushpavanam_Thmpulam_D (Tamil Nadu),0.03306113811170951
IND826004AAA,0.010298624185725181,7,9,0.03418803418803419,217.0,1.8918012670866886,Dhanbad_Kalynpur_I (Jharkhand),2.234801448302364
IND523226AAA,0.0,1,1,0.5,41.0,1.735867446393762,Chimkurthy_MSRClgRd_D (Andhra Pradesh),0.0
IND523316AAB,0.0012128376899163712,2,1,0.16666666666666666,42.0,1.650326797385621,Markapur_VidyaNgr_D (Andhra Pradesh),0.05093918297648759
IND177001AAA,0.0,0,1,0.0,7.0,1.809523809523809,Hamirpur_GutmgrCl_D (Himachal Pradesh),0.0
IND224001AAA,0.0,0,1,0.0,48.0,3.089285714285714,Faizabad_TrnspNgr_D (Uttar Pradesh),0.0
IND224141AAB,3.648729512383788e-07,1,1,0.0,50.0,3.5637254901960786,Gosainganj_Pakrela_D (Uttar Pradesh),1.824364756191894e-05
IND607001AAA,0.002828859990951151,1,1,0.0,22.0,1.8666666666666667,Cuddalore_KtsiGrsm_D (Tamil Nadu),0.06223491980092532
IND608001AAA,0.0028266707532437207,1,1,0.0,7.0,2.7333333333333334,Chidambaram_ARBNorth_DC (Tamil Nadu),0.019786695272706045
IND609110AAA,0.0028244815155362905,1,1,0.0,16.0,1.973684210526316,Sirkazhi_Pngktgudi_D (Tamil Nadu),0.04519170424858065
IND609602AAA,0.0028222922778288603,1,1,0.0,11.0,3.111111111111111,Karaikal_Thalthru_DC (Pondicherry),0.031045215056117462
IND611001AAA,0.0028201030401214296,1,1,0.0,12.0,2.1875,Nagapttinm_Sttyapar_D (Tamil Nadu),0.033841236481457156
IND500010AAB,0.0,1,1,0.0,175.0,1.9879870129870127,Hyderabad_Alwal_L (Telangana),0.0
IND520011AAA,0.0,1,1,0.0,42.0,1.6666666666666667,Vijayawada (Andhra Pradesh),0.0
IND521185AAA,0.0008085584599442474,2,2,0.0,43.0,1.7192118226600985,Nandigama_Chndrlpd_D (Andhra Pradesh),0.03476801377760264
IND600008AAA,0.0,0,1,0.0,70.0,2.142857142857143,Chennai_Egmore_C (Tamil Nadu),0.0
IND000000ACN,3.648729512383788e-07,1,1,0.0,32.0,2.214781746031746,Hyderabad_Mhdiptnm_C (Telangana),1.1675934439628122e-05
IND732103AAB,0.003276194229169403,4,3,0.047619047619047616,65.0,2.2666666666666666,Malda_Central_I_3 (West Bengal),0.21295262489601122
IND732202AAA,0.0004101171971919378,1,1,0.0,22.0,2.892857142857143,Manikchak_Enayetpr_D (West Bengal),0.009022578338222632
IND732204AAB,2.5541106586686518e-06,1,2,0.3333333333333333,6.0,1.2999999999999998,Paranpur_Nijgan_D (West Bengal),1.532466395201191e-05
IND732139AAA,6.567713122290818e-06,2,2,0.4,8.0,2.745798319327731,Samsi_RatuaDPP_D (West Bengal),5.254170497832655e-05
IND261201AAB,0.0,0,1,0.0,38.0,1.6892156862745098,Biswan_PatelNGR_D (Uttar Pradesh),0.0
IND261001AAA,1.0946188537151365e-06,1,1,0.0,59.0,1.6944875776397517,Sitapur_Chowk_D (Uttar Pradesh),6.458251236919305e-05
IND262701AAA,1.4594918049535152e-06,1,1,0.0,40.0,2.281906512605042,Lakhimpur_Maheva_D (Uttar Pradesh),5.8379672198140606e-05
IND262802AAA,1.0946188537151365e-06,1,1,0.0,63.0,2.1646021021021022,Gola_BkgnRoad_D (Uttar Pradesh),6.89609877840536e-05
IND248197AAA,0.0,0,1,0.0,27.0,1.9835504642108417,Dehradun_Selakui_D (Uttarakhand),0.0
IND248122AAB,0.00040391435702088536,1,1,0.0,15.0,2.229066985645933,Mussoorie_BrlwgDPP_D (Uttarakhand),0.006058715355313281
IND401209AAA,0.0,1,1,0.0,58.0,2.4756944444444446,Mumbai_Virar_DC (Maharashtra),0.0
IND271001AAA,3.648729512383788e-07,1,2,0.5,32.0,2.521164021164021,Gonda_KotwaliN_D (Uttar Pradesh),1.1675934439628122e-05
IND387001AAA,0.0,1,1,1.0,42.0,1.7777777777777777,Nadiad_DC (Gujarat),0.0
IND388220AAA,0.0004031846111184086,2,1,0.5,42.0,1.818181818181818,Umreth_Dakor_DC (Gujarat),0.01693375366697316
IND382721AAA,0.0,2,1,0.6666666666666666,66.0,2.0,Gandhinagar_Kalol_DC (Gujarat),0.0
IND571432AAB,0.0,1,1,0.5,34.0,1.4632352941176472,Nagamangala_MandyaRD_D (Karnataka),0.0
IND571426AAA,0.0012128376899163712,2,1,0.16666666666666666,45.0,1.8927404295051358,Krishnarajpet_MuruPost_D (Karnataka),0.054577696046236704
IND676306AAA,1.0216442634674607e-05,1,1,0.0,14.0,1.7083333333333337,Tirurangadi_Kooriyad_D (Kerala),0.0001430301968854445
IND676509AAA,8.756950829721092e-06,1,2,0.0,6.0,1.5227272727272727,Malappuram_Munduprm_D (Kerala),5.2541704978326554e-05
IND247667AAA,0.0,1,1,1.0,28.0,1.9285714285714288,Roorkee_Dc (Uttarakhand),0.0
IND400015AAA,0.0004035494840696469,3,2,0.5,75.0,2.5915865384615384,Mumbai_CottonGreen_DPC (Maharashtra),0.030266211305223518
IND577201AAA,0.0018170672971671265,3,2,0.15,103.0,1.8647213622291021,Shimoga_DC (Karnataka),0.18715793160821403
IND249201AAA,0.0016196710305471636,2,2,0.0,29.0,8.723656982910157,Rishikesh_DC (Uttarakhand),0.046970459885867746
IND272001AAA,0.0004093874512894611,1,2,0.0,19.0,1.8229166666666665,Basti_GndhiNgr_D (Uttar Pradesh),0.00777836157449976
IND411033AAB,0.0,0,1,0.0,2.0,4.298701298701299,Pune_Chinchwad DC (Maharashtra),0.0
IND147101AAA,0.0,2,2,1.0,19.0,1.559696342305038,Samana_PODPP_D (Punjab),0.0
IND380005AAA,0.0008103828247004393,1,3,0.5,19.0,2.3247049247049247,Amd_Chandkheda_Dc (Gujarat),0.015397273669308348
IND205001AAB,0.006442196827064817,3,5,0.16071428571428573,64.0,2.5197789478339994,Mainpuri_Agraroad_I (Uttar Pradesh),0.41230059693214827
IND209625AAA,0.002424580760979027,2,1,0.16666666666666666,25.0,1.4432471264367814,Farrukhbad_Pnchlght_D (Uttar Pradesh),0.06061451902447568
IND241124AAB,0.002422391523271597,1,1,0.0,4.0,2.2627450980392156,Shahabad_KDRoad_D (Uttar Pradesh),0.009689566093086388
IND242307AAB,0.0024180130478567365,1,2,0.16666666666666666,30.0,1.730437259520744,Tilhar_SingCLNY_D (Uttar Pradesh),0.0725403914357021
IND242221AAA,0.0,1,1,0.5,15.0,2.3225806451612905,Jalalabad_farukngr_D (Uttar Pradesh),0.0
IND151001AAA,0.0050367062188945814,6,4,0.06976744186046512,170.0,1.3853832442067737,Bhatinda_DPC (Punjab),0.8562400572120789
IND768216AAA,0.0,0,1,0.0,10.0,1.9362745098039216,Brajrajnagar_LamtiDPP_D (Orissa),0.0
IND770001AAA,7.297459024767576e-07,2,1,0.0,18.0,1.4744245524296675,Sundargarh_DiyoDPP_D (Orissa),1.3135426244581637e-05
IND465669AAB,0.001619306157595925,1,1,0.0,22.0,1.4683333333333333,Narsinghgarh_Central_D_1 (Madhya Pradesh),0.035624735467110355
IND465683AAA,0.0016171169198884948,1,1,0.0,39.0,1.4,Pachore_Shop3DPP_D (Madhya Pradesh),0.0630675598756513
IND523002AAA,0.006617269819029965,4,5,0.06944444444444445,217.0,1.757863886295259,Ongole_SubhVRTL_I (Andhra Pradesh),1.4359475507295023
IND341505AAA,0.0016149276821810646,1,2,0.16666666666666666,40.0,1.4293438416422286,Makrana_Mwalibad_D (Rajasthan),0.06459710728724258
IND341503AAB,0.0,1,1,0.5,24.0,2.0884615384615386,Degana_BhukrdPP_D (Rajasthan),0.0
IND341510AAB,0.0016105492067662042,2,1,0.16666666666666666,42.0,2.15,Merta_Central_DPP_1 (Rajasthan),0.06764306668418057
IND283203AAA,0.0004143740482897188,2,2,0.4166666666666667,132.0,1.8405989240228373,Firozabad_Sudmpuri_D (Uttar Pradesh),0.05469737437424288
IND504201AAA,1.824364756191894e-07,1,2,0.8333333333333334,14.0,1.728025306232333,Chinnur_AsnsdhRD_D (Telangana),2.5541106586686518e-06
IND505184AAC,1.824364756191894e-07,2,2,0.7,27.0,1.761904761904762,Manthani_Chaitnya_D (Telangana),4.9257848417181136e-06
IND361001AAA,0.0,0,1,0.0,48.0,1.7886029411764706,Jamnagar_Dc (Gujarat),0.0
IND515401AAB,0.0,1,1,0.5,35.0,2.415625,Gooty_StatonRd_D (Andhra Pradesh),0.0
IND231208AAA,0.0,0,1,0.0,6.0,2.035326086956522,Duddhi_MChwkDPP_D (Uttar Pradesh),0.0
IND231217AAA,1.824364756191894e-06,1,1,0.0,14.0,2.47921888053467,Renukoot_Govind_D (Uttar Pradesh),2.5541106586686517e-05
IND231225AAB,2.9189836099070305e-06,1,1,0.0,7.0,1.6816239316239314,Anpara_Parasi_D (Uttar Pradesh),2.0432885269349214e-05
IND486886AAA,3.283856561145409e-06,1,1,0.0,7.0,2.3676190476190477,Singrauli_Waidhan_D (Madhya Pradesh),2.2986995928017864e-05
IND486889AAA,2.9189836099070305e-06,1,2,0.16666666666666666,21.0,2.349635490753912,Singrauli_Ward8DPP_D (Madhya Pradesh),6.129865580804765e-05
IND231205AAA,0.0,1,1,0.5,3.0,3.060714285714286,Chopan_PreetDPP_D (Uttar Pradesh),0.0
IND600076AAB,0.0,2,2,1.0,40.0,1.972893772893773,Chennai_Madhavaram_DPC (Tamil Nadu),0.0
IND383001AAA,0.0008103828247004393,1,1,0.5,0.0,0.0,Himmatnagar_DC (Gujarat),0.0
IND787001AAA,0.0008100179517492009,2,1,0.0,24.0,2.1730769230769234,LakhimpurN_SashPhkn_D (Assam),0.019440430841980823
IND787057AAA,0.0012139323087700864,1,1,0.0,10.0,2.095833333333333,Dhemaji_WardNo3_D (Assam),0.012139323087700864
IND791125AAB,0.0,0,1,0.0,16.0,1.951190476190476,Likabali_ZoomCDPP_D (Arunachal Pradesh),0.0
IND396191AAC,0.0020213961498606187,3,5,0.08,86.0,2.1551762493572837,Vapi_IndEstat_I (Gujarat),0.1738400688880132
IND713130AAA,0.000539890343515716,2,2,0.16666666666666666,88.0,2.9681818181818183,Katwa_BSarani_D (West Bengal),0.047510350229383005
