node_id,node_name
IND485001AAC,Satna_Central_I_2 (Madhya Pradesh)
IND486771AAA,Churhat_Central_DPP_1 (Madhya Pradesh)
IND486661AAA,Sidhi_Padra_D (Madhya Pradesh)
IND827013AAA,Bokaro_KSClny_DC (Jharkhand)
IND733201AAA,Dalkhola_DltprDPP_D (West Bengal)
IND370201AAA,Gandhidham_Sector1A_IP (Gujarat)
IND363330AAB,Halvad_CrossRD_D (Gujarat)
IND363310AAB,Dhrangadhra_NvygRDPP_D (Gujarat)
IND673121AAA,Kalpetta_Ward19_D (Kerala)
IND670645AAB,Mananthavady_Central_D_1 (Kerala)
IND752050AAA,Khurdha_JatniDPP_D (Orissa)
IND232101AAB,MughalSarai_Central_D_2 (Uttar Pradesh)
IND232104AAB,Chandauli_ShubsNGR_D (Uttar Pradesh)
IND505302AAB,Vemulawada_Central_DPP_2 (Telangana)
IND505327AAA,Jagtial_Aravind_D (Telangana)
IND504215AAA,Luxettipet_ShivaDPP_D (Telangana)
IND151505AAA,Mansa_GreenVly_D (Punjab)
IND600083AAA,Chennai_AshokNagar_DC (Tamil Nadu)
IND363520AAC,Chotila_Central_D_2 (Gujarat)
IND204101AAA,Hathras (Uttar Pradesh)
IND722122AAA,Bishnupur_StnRdDPP_D (West Bengal)
IND122001AAD,Gurgaon_Kadipur (Haryana)
IND383315AAC,Modasa_Central_D_1 (Gujarat)
IND383255AAB,Khedbrahma_Patelfli_D (Gujarat)
IND515301AAA,Madakasira_RTCStand_D (Andhra Pradesh)
IND561202AAB,Pavagada_PnukndRD_D (Karnataka)
IND712612AAA,Kamarpukur_ChatiDPP_D (West Bengal)
IND524201AAA,Kavali_Kacheri_D (Andhra Pradesh)
IND000000AEL,Delhi_PunjabiB_L (Delhi)
IND764071AAB,Pappadahandi_Central_DPP_2 (Orissa)
IND110043AAC,Delhi_Nangli_L (Delhi)
IND333001AAA,Jhunjhunu_DC (Rajasthan)
IND333504AAA,Khetri_NagarDPP_D (Rajasthan)
IND332713AAA,NeemKaThana_War5DPP_D (Rajasthan)
IND733128AAA,Itahar_NatunDPP_D (West Bengal)
IND733129AAA,Kaliyaganj_FatprDPP_D (West Bengal)
IND524003AAA,Nellore_DC (Andhra Pradesh)
IND413307AAC,Sangola_Central_DPP_3 (Maharashtra)
IND485771AAA,Maihar_MngalDPP_D (Madhya Pradesh)
IND303002AAA,Achrol_BgwriDPP_D (Rajasthan)
IND700065AAB,CCU_Beleghta_CP (West Bengal)
IND110077AAA,Delhi_Palam (Delhi)
IND637408AAA,Rasipurm_Knrpati_D (Tamil Nadu)
IND360490AAA,Upleta_AdrshSt_DC (Gujarat)
IND395001AAA,Surat_Central_D_9 (Gujarat)
IND828111AAA,Dhanbad_Jharia_DC (Jharkhand)
IND334803AAA,Nokha_DeVDPP_D (Rajasthan)
IND341001AAC,Nagaur_KisanCo_D (Rajasthan)
IND591115AAB,Kittur_ColageRD_D (Karnataka)
IND521105AAA,HanumanJNC_VijywdRD_D (Andhra Pradesh)
IND413304AAA,Pandharpur_RajCmplx_D (Maharashtra)
IND635802AAB,Ambur_Central_D_2 (Tamil Nadu)
IND410401AAA,Lonavala_NngrgnRd_D (Maharashtra)
IND532127AAA,Rajam_SamathBv_D (Andhra Pradesh)
IND535558AAA,Bobbili_ColegRd_D (Andhra Pradesh)
IND262501AAA,Pithorgarh_Kumud_D (Uttarakhand)
IND604303AAA,Marakkanam_MJRDPP_D (Tamil Nadu)
IND312605AAB,Pratapgarh_Nimachrd_D (Rajasthan)
IND458001AAB,Mandsaur_YashDPP_D (Madhya Pradesh)
IND458990AAA,Sitamau_Central_DPP_1 (Madhya Pradesh)
IND781354AAA,Rangia_HosptlRd_D (Assam)
IND783370AAB,Kokrajhar_HplrdDPP_D (Assam)
IND783301AAA,Dhubri_Tetultol_D (Assam)
IND783348AAA,Bilasipara_Wardno5_D (Assam)
IND794101AAA,Tura_Sracmplx_D (Meghalaya)
IND600016AAB,Chennai_Alandur_C (Tamil Nadu)
IND301019AAA,Bhiwadi DC (Rajasthan)
IND505325AAA,Metpally_GunjRDPP_D (Telangana)
IND202001AAC,Aligarh_Central_D_2 (Uttar Pradesh)
IND204215AAA,SikandraRao_JydevNGR_D (Uttar Pradesh)
IND207001AAA,Etah_CivlLine_D (Uttar Pradesh)
IND207302AAA,Jalesar_ChngiDPP_D (Uttar Pradesh)
IND124507AAA,Bahadurgarh_DC (Haryana)
IND124112AAA,Meham_GModDPP_D (Haryana)
IND303303AAA,Dausa_IndraCln_D (Rajasthan)
IND322230AAA,Hindaun_MndwrRod_D (Rajasthan)
IND322241AAA,Karauli_HnsChowk_D (Rajasthan)
IND322201AAA,Gangapur_Ward6DPP_D (Rajasthan)
IND581402AAA,Sirsi_Vidygiri_D (Karnataka)
IND577401AAA,Sagara_Vardhard_D (Karnataka)
IND754022AAA,Tangi_SriDPP_D (Orissa)
IND815301AAA,Giridih_Shivalya_D (Jharkhand)
IND493118AAC,Bhatpara_TrengaRD_D (Chhattisgarh)
IND495334AAB,Mungeli_Panderia_D (Chhattisgarh)
IND689650AAA,Kozhenchery_Cherukole_D (Kerala)
IND733140AAA,Gangarampr_FulbaDPP_D (West Bengal)
IND571301AAA,Nanjangud_RPRoad_D (Karnataka)
IND571111AAB,Gundlupet_Swamylyt_D (Karnataka)
IND571313AAB,Chamarjngr_BrDbleRd_D (Karnataka)
IND571440AAA,Kollegala_NarsipuraRd_D (Karnataka)
IND571430AAA,Malavalli_SulthnRd_D (Karnataka)
IND571124AAA,Tirumakudalu_Narasipr_D (Karnataka)
IND505001AAA,Karimnagar_DC (Telangana)
IND209206AAB,Ghatampur_StatinRD_D (Uttar Pradesh)
IND574211AAA,Bantwal_Trmltmpl_D (Karnataka)
IND574202AAA,Puttur_Darbe_DC (Karnataka)
IND574239AAA,Sullia_Srirampt_D (Karnataka)
IND574221AAA,Kadaba_AnugrDPP_D (Karnataka)
IND768004AAD,Sambalpur_Central_H_2 (Orissa)
IND768028AAA,Bargarh_JJCpxDPP_D (Orissa)
IND767001AAA,Balangir_Rjndpara_D (Orissa)
IND767017AAA,Sonepur_BrezeDPP_D (Orissa)
IND470004AAA,Sagar_Bahreya_I (Madhya Pradesh)
IND502313AAA,Narsapur_Xroad_D (Telangana)
IND802101AAA,Buxar_Sarswati_D (Bihar)
IND802119AAA,Dumraon_Nishangr_D (Bihar)
IND802158AAB,Jagdishpur_Wardno13_D (Bihar)
IND173212AAA,Solan_MohanPrk_D (Himachal Pradesh)
IND721306AAA,Kharagpur_DC (West Bengal)
IND721253AAC,ChandroknaRD_Central_DPP_3 (West Bengal)
IND160003AAA,Chandigarh (Chandigarh)
IND500018AAA,Hyderabad_PndrgNgr_DC (Telangana)
IND743347AAA,Kakdwip_KlngrDPP_D (West Bengal)
IND635001AAA,Krishnagiri_BnglorRd_D (Tamil Nadu)
IND854105AAA,Katihar_Shyndco_D (Bihar)
IND781014AAA,Guwahati_Jalukbari (Assam)
IND208006AAA,Kanpur_GovndNgr_DC (Uttar Pradesh)
IND781335AAA,Nalbari_Bhgtpura_D (Assam)
IND000000AET,Barpeta_ShivBari_D (Assam)
IND000000AAS,Bongaigaon_Chpaguri_D (Assam)
IND783370AAC,Kokrajhar_PigonDPP_D (Assam)
IND757041AAA,Udala_NagplDPP_D (Orissa)
IND504296AAA,Kaghaznagar_Central_DPP_1 (Telangana)
IND504208AAB,Mancherial_Hitech_D (Telangana)
IND535501AAB,Parvathipuram_Central_D_2 (Andhra Pradesh)
IND532440AAA,Palakonda_VadaiDPP_D (Andhra Pradesh)
IND464001AAA,Vidisha_ShrprDPP_D (Madhya Pradesh)
IND464221AAA,GanjBasoda_MnRDDPP_D (Madhya Pradesh)
IND518206AAA,Betamcherla_CmtNgRod_D (Andhra Pradesh)
IND362220AAA,Junagadh_keshod_DC (Gujarat)
IND362225AAA,Mangrol_JilRDDPP_D (Gujarat)
IND144514AAA,Nawanshahr_DC (Punjab)
IND141115AAA,Machhiwara_MnBzrDPP_D (Punjab)
IND625008AAA,Madurai_Kappalur_H (Tamil Nadu)
IND626123AAA,Sivakasi_Msstreet_DC (Tamil Nadu)
IND627756AAA,Sankaran_Kovil_D (Tamil Nadu)
IND416606AAA,Malvan_BllvMarg_D (Maharashtra)
IND147301AAA,Mandi_Gobindgarh_DC (Punjab)
IND380006AAB,Ahmedabad_Mithakal_D (Gujarat)
IND335803AAA,Pilibanga_BsstdDPP_D (Rajasthan)
IND335701AAA,Anupgarh_PrmNrDPP_D (Rajasthan)
IND501359AAG,Hyderabad_South_R_11 (Telangana)
IND505425AAA,DhrmpuriTS_HanumDPP_D (Telangana)
IND507123AAA,Yellandu_Sudimala_D (Telangana)
IND506314AAA,Rayaparthi_Perkadrd_D (Telangana)
IND521201AAA,Nuzvid_Ward17_D (Andhra Pradesh)
IND303301AAB,Bassi_DmodrNGR_D (Rajasthan)
IND303503AAA,Lalsot_NWclyDPP_D (Rajasthan)
IND333042AAA,Nawalgarh_NavldiDPP_D (Rajasthan)
IND331023AAA,Rajgarh_SadulDPP_D (Rajasthan)
IND331304AAA,Taranagar_RajRdDPP_D (Rajasthan)
IND563130AAA,Malur_NharuExt_D (Karnataka)
IND415612AAA,Ratnagiri_MjgaonRd_D (Maharashtra)
IND415408AAC,Shirala_Central_DPP_3 (Maharashtra)
IND361305AAC,Khambhalia_JdswarRD_D (Gujarat)
IND361315AAA,Bhatiya_Kalyanpr_D (Gujarat)
IND571438AAB,Srirangapatna_Bburynkpl_D (Karnataka)
IND571401AAA,Mandya_Dc (Karnataka)
IND562159AAA,Ramanagara_BMRd_DC (Karnataka)
IND562117AAA,Kanakapura_VaniThtr_D (Karnataka)
IND421301AAA,Mumbai_Kalyan West _Dc (Maharashtra)
IND395010AAB,Surat_Brpc (Gujarat)
IND333031AAA,Pilani (Rajasthan)
IND695609AAA,Pangodu_Central_D_1 (Kerala)
IND518124AAA,Bngnpalle_Enkndla_D (Andhra Pradesh)
IND623701AAA,Paramakudi_VagaiNgr_D (Tamil Nadu)
IND623503AAA,Ramnthpurm_TnhbBlkC_D (Tamil Nadu)
IND623526AAA,Rameswram_Kdthdstrt_D (Tamil Nadu)
IND623704AAA,Muthukulathur_VaiklSRT_D (Tamil Nadu)
IND626607AAB,Narikkudi_MukkuRD_D (Tamil Nadu)
IND758035AAA,Barbil_PunjbiPd_D (Orissa)
IND403601AAA,Goa_Margao_Dc (Goa)
IND742401AAA,Ghanashyampur_NditaDPP_D (West Bengal)
IND201301AAD,NOI_RPC (Delhi)
IND700144AAA,Baruipur_Bnsibtla_D (West Bengal)
IND743395AAA,Jaynagar_MjlprDPP_D (West Bengal)
IND333028AAA,Sultana_Central_DPP_1 (Rajasthan)
IND508252AAB,Choutuppal_Nagaram_D (Telangana)
IND508207AAB,Miryalguda_Ragvendr_D (Telangana)
IND508213AAB,Suryapet_Krishna_D (Telangana)
IND560027AAA,Blr_Domlur (Karnataka)
IND211011AAA,Allahabad_Central_D_5 (Uttar Pradesh)
IND212501AAA,Soraon_BypassRD_D (Uttar Pradesh)
IND431131AAB,Majalgaon_SmbjiCwk_D (Maharashtra)
IND832109AAB,Jamshedpur_Central_I_3 (Jharkhand)
IND233001AAA,Ghazipur_Kaithwal_D (Uttar Pradesh)
IND275503AAA,Ghosi_Jamalpur_D (Uttar Pradesh)
IND275303AAA,Dohrighat_AzmrdDPP_D (Uttar Pradesh)
IND628801AAA,Eral_Busstand_D (Tamil Nadu)
IND628204AAA,Tirchchndr_Shnmgprm_D (Tamil Nadu)
IND627657AAA,Thisayanvilai_UdnkdiRD_D (Tamil Nadu)
IND431203AAA,Jalna_BhgyaNgr_D (Maharashtra)
IND132001AAA,Karnal (Haryana)
IND757024AAA,Sankerko_AmbkaDPP_D (Orissa)
IND110085AAB,Delhi_Rohini_DPC (Delhi)
IND110039AAA,Delhi_Barwala (Delhi)
IND473226AAA,Guna_Raghogrh_D (Madhya Pradesh)
IND221313AAA,Varanasi_Central_H_4 (Uttar Pradesh)
IND282001AAA,Agra_Idgah_P (Uttar Pradesh)
IND473001AAA,Guna_HnumnDPP_D (Madhya Pradesh)
IND473331AAA,Ashokngr_Bypassrd_D (Madhya Pradesh)
IND600110AAA,Chennai_Madhavaram_L (Tamil Nadu)
IND509124AAA,JoguGadwal_ColctrOf_D (Telangana)
IND201001AAA,Ghaziabad_Patel Nagar (Uttar Pradesh)
IND781001AAA,Guwahati_UzanBazr_DC (Assam)
IND636352AAA,Thoppur_HghsclRD_D (Tamil Nadu)
IND636705AAB,Dharmapuri_Central_D_2 (Tamil Nadu)
IND246725AAB,Chandpur_NorprRD_D (Uttar Pradesh)
IND451666AAA,Sendhwa_VishnuVhr_D (Madhya Pradesh)
IND400612AAA,Mumbai_Mumbra_DC (Maharashtra)
IND327001AAB,Banswara_KhandDPP_D (Rajasthan)
IND176201AAA,Jassur_AadiDPP_D (Himachal Pradesh)
IND176303AAA,Dalhousie_Banikhet_D (Himachal Pradesh)
IND176310AAA,Chamba_Bangotu_D (Himachal Pradesh)
IND509103AAC,Unknown_Source
IND500010AAA,Hyderabad_Alwal_I (Telangana)
IND110092AAC,Delhi_Patparganj_DPC (Delhi)
IND360510AAB,Bhanvad_Mainroad_D (Gujarat)
IND722143AAB,Mejia_Central_D_1 (West Bengal)
IND723133AAA,Rghunthpur_barkarRd_D (West Bengal)
IND723130AAA,Hura_Central_D_1 (West Bengal)
IND484446AAA,Dola_ChainDPP_D (Madhya Pradesh)
IND124103AAA,Jhajjar_DC (Haryana)
IND400102AAB,Mumbai_Jogeshwri_L (Maharashtra)
IND395004AAB,Surat_Central_D_3 (Gujarat)
IND495677AAA,Korba_Tilknagr_DC (Chhattisgarh)
IND243201AAA,Baheri_HoliCDPP_D (Uttar Pradesh)
IND262001AAA,Pilibhit_ViksClny_D (Uttar Pradesh)
IND786125AAA,Tinusukia_Chrwpaty_D (Assam)
IND786190AAA,DoomDooma_Pthrgoan_D (Assam)
IND792103AAB,Namsai_HelipadRD_D (Arunachal Pradesh)
IND792001AAA,Tezu_Farmnala_D (Arunachal Pradesh)
IND176110AAB,Sujanpur_SainkSCL_D (Himachal Pradesh)
IND751014AAA,Bhubaneswar_BjbNgr_DC (Orissa)
IND712410AAC,Tarkeshwar_Naraynpr_D (West Bengal)
IND781124AAA,Chhaygaon_GwhRDDPP_D (Assam)
IND577501AAA,Chitradurga_DC (Karnataka)
IND274509AAB,Salempur_Banjaria_D (Uttar Pradesh)
IND272207AAB,Naugarh_Central_D_1 (Uttar Pradesh)
IND625532AAA,Usilampatti_MrutiNGR_D (Tamil Nadu)
IND518401AAA,Nandikotkr_UmarDPP_D (Andhra Pradesh)
IND815351AAA,Jamtara_D (Jharkhand)
IND814101AAB,Dumka_Dudhani_D (Jharkhand)
IND816107AAA,Pakur_Hatpada_D (Jharkhand)
IND476001AAA,Morena_Prjapati_D (Madhya Pradesh)
IND477001AAB,Bhind_EtwahDPP_D (Madhya Pradesh)
IND713303AAA,Asansol_DC (West Bengal)
IND636005AAA,Salem_Kadtmpty_H (Tamil Nadu)
IND792120AAB,Changlang_Central_D_1 (Arunachal Pradesh)
IND385340AAB,Radhanpur_Santalpr_D (Gujarat)
IND302022AAD,Jaipur_RIICO_L (Rajasthan)
IND643212AAA,Gudalur_kalmpuza_D (Tamil Nadu)
IND276128AAA,Azamgarh_ChtwrDPP_D (Uttar Pradesh)
IND276305AAA,Saraimeer_MsmcyDPP_D (Uttar Pradesh)
IND223101AAB,Shahganj_KcharaRD_D (Uttar Pradesh)
IND222125AAB,Badlapur_Bhaluahi_D (Uttar Pradesh)
IND126102AAA,Jind_DC (Haryana)
IND126116AAA,Unknown_Source
IND486001AAA,Rewa_Dc (Madhya Pradesh)
IND403401AAA,Goa_Ponda_Dc (Goa)
IND483225AAA,Sihora_KtnRdDPP_D (Madhya Pradesh)
IND721602AAB,Haldia_Central_D_2 (West Bengal)
IND262122AAB,Puranpur_MdothdRD_D (Uttar Pradesh)
IND311301AAA,Asind_BsStdDPP_D (Rajasthan)
IND627401AAA,Ambasamdrm_Solaiprm_D (Tamil Nadu)
IND732138AAA,Bamangola_Central_D_1 (West Bengal)
IND221010AAA,Varanasi (Uttar Pradesh)
IND788806AAA,Badarpur_Konapara_D (Assam)
IND591307AAC,Gokak_Bsavangr_D (Karnataka)
IND201005AAA,Ghaziabad_RjndrNgr_DC (Uttar Pradesh)
IND144601AAA,Kapurthala_DC (Punjab)
IND144040AAA,Nakodar_ChowkDPP_D (Punjab)
IND121004AAC,Faridabad_MohnVRTL_D (Haryana)
IND742202AAA,Dhulian_RatanDPP_D (West Bengal)
IND396105AAA,Bhilad_Umargaon_DC (Gujarat)
IND530018AAA,Vizag _NAD (Andhra Pradesh)
IND307001AAA,Sirohi_Ricco_D (Rajasthan)
IND306902AAA,Sumerpur_BazarDPP_D (Rajasthan)
IND306116AAA,Falna_SbhRDDPP_D (Rajasthan)
IND110020AAB,OK_RPC (Delhi)
IND208019AAA,Kanpur_Rawatpur_D (Uttar Pradesh)
IND600004AAA,Chennai_Mylapore (Tamil Nadu)
IND284001AAA,Jhansi_LVMColge_D (Uttar Pradesh)
IND284403AAA,Lalitpur_RjghatRd_D (Uttar Pradesh)
IND472001AAA,Tikamgarh_MndiRoad_D (Madhya Pradesh)
IND132103AAA,Panipat (Haryana)
IND151103AAA,RampuraPhul_DC (Punjab)
IND272155AAA,Harraiya_MahuGDPP_D (Uttar Pradesh)
IND784001AAA,Tezpur_Mhbhirab_D (Assam)
IND791102AAA,Pasighat_MissonRd_D (Arunachal Pradesh)
IND784168AAB,Gohpur_Central_D_1 (Assam)
IND110030AAD,Delhi_Kishangarh_DPC (Delhi)
IND532421AAA,Narasnpeta_HudcoDPP_D (Andhra Pradesh)
IND532201AAA,Tekkali_AmvdiDPP_D (Andhra Pradesh)
IND761200AAA,Paralakhemundi_Ward14_D (Orissa)
IND271201AAA,Balrampur_PBRDDPP_D (Uttar Pradesh)
IND465333AAA,Shujalpur_AstrdDPP_D (Madhya Pradesh)
IND532222AAA,Palasa_Central_DPP_1 (Andhra Pradesh)
IND712406AAA,Khanakul_Ramnagar_D (West Bengal)
IND712602AAA,Arambag_BalibDPP_D (West Bengal)
IND462021AAA,Bhopal_Indrapri_DC (Madhya Pradesh)
IND281121AAB,Vrindavan_MathuraRD_D (Uttar Pradesh)
IND328001AAA,Dholpur_GtRoad_D (Rajasthan)
IND441614AAA,Gondia_RamNgr_D (Maharashtra)
IND700026AAC,CCU_Lake Avenue_DPC (West Bengal)
IND177203AAA,Amb_Adrshngr_D (Himachal Pradesh)
IND177101AAA,DehraGopipur_Central_D_1 (Himachal Pradesh)
IND176215AAA,Dharamshala_GrudwrRd_D (Himachal Pradesh)
IND176061AAA,Palampur_Cnsrvila_D (Himachal Pradesh)
IND784125AAA,Mangaldoi_LNBRoad_D (Assam)
IND784110AAA,Dhekiajuli_Wardno5_D (Assam)
IND603203AAA,Chennai_Potheri (Tamil Nadu)
IND250221AAA,Daurala_Sardhnrd_D (Uttar Pradesh)
IND208017AAA,Kanpur_Central_D_5 (Uttar Pradesh)
IND793001AAA,Shillong (Meghalaya)
IND793150AAA,Jowai_Ldthlabh_D (Meghalaya)
IND500055AAA,Hyd_Trimulgherry_Dc (Telangana)
IND133004AAA,Ambala (Haryana)
IND000000AFR,Cochin_PanditRd_D (Kerala)
IND638001AAA,Erode (Tamil Nadu)
IND722101AAB,Bankura_NapitDPP_D (West Bengal)
IND395009AAA,Surat_Central_D_12 (Gujarat)
IND212402AAA,Phulpur_Shekhpur_D (Uttar Pradesh)
IND626138AAA,Maharajapuram_Krsnakcl_D (Tamil Nadu)
IND222001AAA,Jaunpur_Katghara_D (Uttar Pradesh)
IND422103AAC,Sinnar_Central_D_1 (Maharashtra)
IND518222AAA,Dhone_RmNyrDPP_D (Andhra Pradesh)
IND560099AAG,Bengaluru_Bomsndra_L (Karnataka)
IND754103AAA,Jagatsghpr_Markndpr_D (Orissa)
IND754142AAA,Paradip_Udyabata_D (Orissa)
IND799250AAA,Dharmanagr_Ranakant_D (Tripura)
IND493445AAB,Mahasamund_RajpurRD_D (Chhattisgarh)
IND364004AAB,Bhavnagar_ChtrGIDC_IP (Gujarat)
IND365560AAB,Amreli_Rajula_DC (Gujarat)
IND364270AAA,Palitana_STRdDPP_D (Gujarat)
IND792121AAB,Jairampur_Mdiclcly_D (Arunachal Pradesh)
IND311302AAA,Badnaur_BhmrdDPP_D (Rajasthan)
IND152024AAA,Jalalabad_Muktsar_D (Punjab)
IND152123AAA,Fazilka_GndhiChk_D (Punjab)
IND788121AAA,Kabuganj_Jantaclg_D (Assam)
IND781102AAA,Hajo_Sardala_D (Assam)
IND721501AAC,AmaDubi_Bulabeda_D (West Bengal)
IND335524AAA,Rawatsar_ShivmDPP_D (Rajasthan)
IND752056AAA,Khurdha_MdhsnDPP_D (Orissa)
IND721636AAB,Tamluk_Central_DPP_2 (West Bengal)
IND370615AAB,Nakhatrana_ClgRDDPP_D (Gujarat)
IND000000AAZ,Buldhana_Thsil3PL_D (Maharashtra)
IND444303AAA,Khamgaon_WamanDPP_D (Maharashtra)
IND471001AAA,Chhatarpur_Busstand_D (Madhya Pradesh)
IND600016AAA,Airport (Tamil Nadu)
IND796009AAA,Aizawl_HunthrVg_I (Mizoram)
IND796321AAB,Champhai_AwmpiVng_D (Mizoram)
IND484661AAE,Umaria_Central_DPP_3 (Madhya Pradesh)
IND248001AAA,Dehradun (Uttarakhand)
IND145001AAA,Pathankot_DC (Punjab)
IND756029AAA,Basta_Central_DPP_1 (Orissa)
IND484001AAA,Shahdol_Sohagpur_D (Madhya Pradesh)
IND413307AAB,Sangola_Central_DPP_2 (Maharashtra)
IND360370AAA,Jetpur_DC (Gujarat)
IND360410AAA,Dhoraji_JmnvadRd_DC (Gujarat)
IND803213AAA,Barh_Malahi_D (Bihar)
IND273155AAA,Anandnagar_LohiaDPP_D (Uttar Pradesh)
IND273303AAA,Maharajganj_PakriDPP_D (Uttar Pradesh)
IND504293AAA,Asifabad_PaikjNGR_D (Telangana)
IND626117AAA,Rajpalayam_AshkTalk_D (Tamil Nadu)
IND758034AAA,Joda_Central_D_1 (Orissa)
IND848114AAA,DalsinghSarai_Wardno13_D (Bihar)
IND848210AAA,Rusera_Wardno4_D (Bihar)
IND535591AAA,Salur_ward9_D (Andhra Pradesh)
IND723101AAA,Purulia_GariDPP_D (West Bengal)
IND723202AAA,Jhalda_GMukrDPP_D (West Bengal)
IND147201AAA,Nabha_Sahni_D (Punjab)
IND584123AAA,Manvi_APMCYard_D (Karnataka)
IND584128AAA,Sindhanur_VasaviNg_D (Karnataka)
IND574117AAA,Uchila_Busstand_D (Karnataka)
IND521001AAA,Machilipatnam_DC (Andhra Pradesh)
IND841101AAA,Sonepur_Sabalpur_D (Bihar)
IND211008AAA,Allahabad_Central_D_3 (Uttar Pradesh)
IND431112AAB,Sillod_ZebaTWR_D (Maharashtra)
IND784176AAA,Bishwanath_ChrliDPP_D (Assam)
IND825102AAA,Phusro_RhmgjDPP_D (Jharkhand)
IND734214AAB,Mirik_WardNo3_D (West Bengal)
IND000000AFF,Darjeeling_Hillcard_DC (West Bengal)
IND628613AAA,Peikulam_SriVnktpm_D (Tamil Nadu)
IND277303AAC,Sikandarpur_Central_D_3 (Uttar Pradesh)
IND125033AAA,Hansi_DelRdDPP_D (Haryana)
IND322001AAC,SawaiMadhopur_Central_DPP_1 (Rajasthan)
IND263139AAA,Haldwani_PiliKoti_D (Uttarakhand)
IND754160AAA,Tirtol_Central_D_2 (Orissa)
IND483501AAA,Katni_Bargawan_DC (Madhya Pradesh)
IND311001AAA,Bhilwara_DC (Rajasthan)
IND283122AAB,Kirauli_AchneraRD_D (Uttar Pradesh)
IND695541AAA,Nedumangad_Arsprmbu_D (Kerala)
IND501141AAA,Tandur_SnthiNGR_D (Telangana)
IND501101AAB,Vikarabad_Central_DPP_2 (Telangana)
IND509216AAC,Shadnagar_Central_D_1 (Telangana)
IND690537AAA,Kayamkulam_Bhrnikvu_D (Kerala)
IND689503AAB,Manthuka_Central_D_1 (Kerala)
IND124001AAB,Rohtak (Haryana)
IND575014AAA,Surathkal_DC (Karnataka)
IND781003AAA,Guwahati_Chandmari (Assam)
IND411017AAA,PNQ Rahatani DPC (Maharashtra)
IND144527AAA,Garhshnker_Jagrata_D (Punjab)
IND500039AAB,Hyd_Uppal_Dc (Telangana)
IND501301AAC,Ghatkesar_Central_D_1 (Telangana)
IND365560AAA,Amreli_MrktYrd_DC (Gujarat)
IND445101AAA,Nagpur_Gondkhry_H (Maharashtra)
IND600119AAA,Chennai_Sholinganallur_Dc (Tamil Nadu)
IND443301AAA,Mehkar_SagarDPP_D (Maharashtra)
IND443201AAA,Chikhli_KKndrDPP_D (Maharashtra)
IND487001AAA,Narsingpur_JrjolDPP_D (Madhya Pradesh)
IND464668AAA,Bareli_SourvDPP_D (Madhya Pradesh)
IND476111AAA,Ambah_MrenTirh_D (Madhya Pradesh)
IND477001AAA,Bhind_BhrolDPP_D (Madhya Pradesh)
IND695614AAA,Kilimanoor_Krvnkuzy_D (Kerala)
IND829121AAA,Peterbar_GagiDPP_D (Jharkhand)
IND250002AAA,Meerut (Uttar Pradesh)
IND483770AAA,Barhi_Central_DPP_1 (Madhya Pradesh)
IND125047AAB,Hisar_AgrohDPP_D (Haryana)
IND125051AAA,Ratia_SchdvDPP_D (Haryana)
IND523201AAA,Addanki_Oilmilrd_D (Andhra Pradesh)
IND627811AAA,Tenkasi_RailwyRd_D (Tamil Nadu)
IND791110AAA,Naharlagun_JmpuCntr_D (Arunachal Pradesh)
IND721133AAA,Keshiary_MdnprDPP_D (West Bengal)
IND721434AAB,Manglamaro_Bypassrd_D (West Bengal)
IND721401AAA,Contai_Kanakpur_D (West Bengal)
IND342902AAA,Gotan_DKLogDPP_D (Rajasthan)
IND140406AAA,SirhindFatehgarh_DC (Punjab)
IND140401AAA,Rajpura_DC (Punjab)
IND500032AAA,Hyd_Chandanagar_Dc (Telangana)
IND502295AAA,Sangareddy_Pothredy_D (Telangana)
IND695012AAB,Trivandrum_Mnanthla_D (Kerala)
IND505326AAA,Koratla_BhemuDPP_D (Telangana)
IND787059AAB,Silapathar_Hejunagr_D (Assam)
IND173220AAA,Parwanoo_Central_D_1 (Himachal Pradesh)
IND590016AAA,Belgaum_Dc (Karnataka)
IND125121AAA,Barwala_Central_DPP_1 (Haryana)
IND580002AAA,Dharwad_Dc (Karnataka)
IND400072AAA,Mumbai_Tejpal_M (Maharashtra)
IND400072AAJ,Mumbai_Tejpal_I (Maharashtra)
IND424101AAA,Chalisgaon_BhadgDPP_D (Maharashtra)
IND482002AAA,Jabalpur (Madhya Pradesh)
IND515411AAA,Tadipatri_CBRoad_D (Andhra Pradesh)
IND516360AAB,Proddatur_Central_D_2 (Andhra Pradesh)
IND516001AAA,Cuddapah_DC (Andhra Pradesh)
IND516227AAA,Badvel_Sidrd_D (Andhra Pradesh)
IND411048AAA,Pune_East_D_8 (Maharashtra)
IND274402AAA,Kushinagar_JiswlDPP_D (Uttar Pradesh)
IND331507AAA,Sujangarh_JngidDPP_D (Rajasthan)
IND209801AAA,Unnao_VikasRam_D (Uttar Pradesh)
IND422605AAA,Sangamner_JawanChk_D (Maharashtra)
IND110095AAB,Delhi_Jhilmil_L (Delhi)
IND733129AAB,Kaliyaganj_Central_DPP_1 (West Bengal)
IND721139AAC,Panskura_Central_D_3 (West Bengal)
IND248001AAD,Dehradun_Nirjanpur_L (Uttarakhand)
IND411043AAA,Pune Balaji Nagar (Maharashtra)
IND742137AAA,Kandi_DohalDPP_D (West Bengal)
IND752030AAA,Balugaon_Thikiri_D (Orissa)
